date, store_ID, product_ID, quantity_Sold, revenue 
2025-02-08, 49, TRS-563, 35, 322.63 
None, 99, PRODUCT_ERROR, 18, 378.87 
2025-02-18, 2, PRODUCT_ERROR, 38, None 
2025-02-22, 3, NEG-467, 5, 954.25 
2025-02-22, 63, FGW-669, QUANTITY_ERROR, 299.39 
DATE_ERROR, 13, PIJ-894, , 901.44 
, 5, EGI-303, 36, 191.88 
2025-01-12, 24, YFM-399, 15, 330.97 
2025-02-06, 2, GTP-986, 5, 689.55 
2025-03-02, 25, IGC-851, 31, 788.79 
2025-02-16, STORE_ERROR, QYJ-805, 50, 650.91 
2025-01-18, 11, DTC-309, 16, 920.08 
2025-03-19, 73, YAV-113, 8, 692.56 
2025-02-05, 51, GCO-912, 17, 467.78 
2025-02-05, 30, JFE-381, None, 112.67 
2025-03-11, 72, KPX-527, 11, 90.94 
2025-01-11, 61, XNX-536, None, 501.35 
2025-01-16, 31, PZX-450, 3, 727.79 
2025-02-05, STORE_ERROR, ROR-420, QUANTITY_ERROR, 483.51 
2025-02-14, 69, HKA-997, 10, 979.98 
DATE_ERROR, 93, NZE-814, 13, None 
2025-01-13, 88, NAJ-543, 38, 310.78 
2025-01-15, 99, YGV-367, 22, 123.58 
2025-02-01, , NTG-101, 19, 968.56 
2025-01-22, 73, QCO-875, 7, 238.71 
2025-01-21, 98, OHD-698, 22, 96.68 
DATE_ERROR, 61, PRODUCT_ERROR, 15, 638.66 
2025-01-15, 1, None, 5, 875.45 
DATE_ERROR, 3, WJY-275, 19, REVENUE_ERROR 
2025-03-29, STORE_ERROR, DXV-783, None, 58.65 
2025-03-03, STORE_ERROR, XVN-850, 50, 899.03 
2025-03-15, 85, DLU-694, 5, 14.24 
2025-03-30, 3, PWJ-579, 50, REVENUE_ERROR 
2025-01-04, 1, None, 21, 425.96 
2025-01-20, 57, JLT-113, 31, 108.63 
2025-01-29, 68, JFM-230, 39, 378.43 
2025-02-14, 74, JMK-420, 22, 451.11 
2025-01-23, 25, PRODUCT_ERROR, 39, 384.03 
2025-03-25, 50, DXN-505, 48, 543.41 
2025-01-31, 99, FHZ-760, 10, 570.14 
2025-02-26, 61, YLW-603, 38, 388.96 
2025-03-22, 45, VED-090, 34, 318.45 
2025-02-06, 59, DOB-911, 13, None 
2025-02-06, 80, UYQ-785, 15, 271.68 
2025-01-02, None, JSJ-906, 28, 120.51 
DATE_ERROR, , CSZ-687, 14, 780.22 
2025-01-17, 79, API-347, 14, 967.75 
2025-01-16, 10, IJK-513, 34, 135.35 
2025-03-12, 92, SPR-232, 4, 304.04 
2025-02-01, 97, PRODUCT_ERROR, 19, 126.93 
2025-03-28, 97, BGR-297, 22,  
2025-02-15, 61, ASV-155, 8, 601.1 
2025-03-04, 13, JDQ-928, 9, 889.66 
2025-03-16, 52, HTZ-075, 47, 276.2 
2025-02-16, 21, TBH-138, 15, 404.77 
None, 63, CHR-538, 22, 271.0 
2025-02-12, , BTE-816, 6, 158.5 
2025-03-21, 88, ELH-847, 31, 803.11 
2025-03-01, 28, BYR-891, 13, None 
2025-03-29, 86, LKZ-258, 5, 585.32 
2025-03-07, 17, OUW-112, QUANTITY_ERROR, 185.7 
2025-02-10, 30, JUZ-867, 19, 365.2 
2025-02-28, 99, EFN-715, 44, 994.9 
2025-01-12, 26, VEC-260, 35, 81.5 
2025-03-01, None, SVQ-865, 1, 982.39 
2025-02-05, STORE_ERROR, RCH-153, 8,  
2025-01-05, 3, ASP-982, 17, 944.43 
2025-01-17, 76, SUL-804, 27, 88.35 
2025-03-10, 49, None, 21, 446.6 
2025-02-03, 34, JZV-022, 41, 425.88 
2025-02-10, 21, EAI-648, 6, 165.03 
2025-01-10, STORE_ERROR, LQC-263, None, 325.52 
2025-01-27, 65, RNG-853, 42, 550.86 
2025-01-08, 75, WAI-307, 24, None 
2025-01-25, 27, DZV-391, 48, 19.87 
2025-02-11, 37, YDF-488, 27, 618.77 
2025-01-16, 83, QOA-303, 13, 516.49 
2025-02-13, 5, UPY-379, QUANTITY_ERROR, 818.22 
2025-03-12, 46, OPD-967, 11, None 
2025-03-03, 54, WCP-316, , 812.0 
2025-03-10, 14, PRODUCT_ERROR, 19, 788.15 
DATE_ERROR, 87, PRODUCT_ERROR, 8, None 
2025-01-16, 54, SXH-381, 5, 682.21 
2025-03-28, 75, HPL-481, 35, 540.44 
2025-03-08, 78, AGR-885, QUANTITY_ERROR, 523.26 
2025-03-12, 43, OVL-230, 14, 701.63 
2025-04-01, 74, MTQ-714, 9, 121.9 
None, 7, KXF-792, 38, 323.08 
2025-01-25, STORE_ERROR, DQB-958, 48, 49.34 
2025-01-12, 65, MWV-358, 22, 91.25 
2025-01-14, 89, VCP-962, None, 593.02 
2025-02-24, , FXE-924, 20, 638.59 
, , ULD-403, 21, 961.19 
2025-01-21, None, XZT-686, QUANTITY_ERROR, 843.64 
2025-02-04, 38, QLW-848, 43, 513.68 
2025-02-01, 58, GFZ-732, 49, 783.02 
2025-01-20, STORE_ERROR, EJS-449, 47, 219.68 
2025-02-18, 76, LBD-469, 12, REVENUE_ERROR 
2025-02-20, 54, ZNX-147, 2, 909.44 
2025-03-02, STORE_ERROR, BTX-432, 4, 774.27 
2025-02-04, 10, WBK-791, 17, 407.86 
2025-02-01, 69, MAH-784, None, 906.64 
2025-02-02, 28, ZEB-429, 21, 985.85 
2025-01-04, 59, QZZ-623, 28, 813.7 
2025-03-20, 94, GWC-842, 34, 384.69 
2025-01-25, 7, DYS-145, 21, 196.27 
2025-01-19, 30, WBM-190, 8, 561.09 
2025-01-29, 27, LDC-635, 24, 545.29 
2025-04-01, 28, DBA-341, None, 842.0 
2025-03-08, 59, XUD-283, 28, 179.9 
2025-01-06, 95, URK-396, 16, 941.96 
2025-03-20, 91, AVW-946, 9, 792.31 
2025-03-07, 66, ESE-852, 34, 610.8 
2025-02-17, 9, None, 20, 664.52 
, 3, RQD-679, 15, None 
2025-03-12, None, YFM-406, , 645.34 
2025-03-15, STORE_ERROR, FFI-219, 19, 546.68 
2025-01-10, 19, RLJ-749, 41, 871.45 
2025-03-24, 58, MBH-986, 21, 230.74 
2025-02-13, 84, NDC-990, 31, 370.31 
2025-03-08, 84, QBJ-163, 23, 523.61 
2025-01-15, 72, EFJ-696, None, 629.76 
2025-02-19, None, UQQ-883, 44, 55.47 
2025-02-03, 41, BDO-933, None, 146.99 
None, 50, None, 34, 862.69 
2025-03-05, 77, None, 5, 655.84 
, 51, KIB-363, 18, REVENUE_ERROR 
2025-03-20, 81, XSB-314, 28, 918.27 
2025-03-24, 97, NLF-071, 6, 802.56 
2025-01-25, 33, PRODUCT_ERROR, 38, 259.74 
2025-02-19, 70, VEL-173, 39, 822.85 
2025-01-14, 49, JIQ-889, 19, 173.77 
2025-01-14, STORE_ERROR, RUC-762, 20, 299.7 
2025-02-11, None, LYH-425, 30,  
2025-03-28, 15, GNQ-009, 14, 251.14 
2025-03-17, 7, , 25, None 
2025-02-13, 67, AHK-460, 15, 268.82 
2025-02-05, 28, VDW-839, 38, REVENUE_ERROR 
2025-01-22, 58, , 11, 141.85 
None, 8, PRODUCT_ERROR, 38, None 
2025-03-14, 92, QKR-500, 21, 470.93 
2025-01-31, 79, MFZ-268, 23, 507.39 
None, 69, WFX-967, 47, 45.42 
2025-03-05, 63, DZH-479, 14, None 
2025-01-24, 40, YEC-512, None, 458.67 
2025-03-29, 83, HNL-538, 17, 610.38 
2025-02-15, 2, IPW-459, 29, 75.94 
2025-03-23, 45, KOM-038, 6, 704.08 
DATE_ERROR, 82, ACX-333, , 587.66 
2025-02-28, 72, NPH-904, 33, 762.78 
2025-02-08, 50, IGR-271, 32, 462.26 
2025-03-18, STORE_ERROR, HSR-035, 10, 935.98 
2025-03-17, 54, GEL-666, 48, 580.43 
2025-01-04, 90, CNK-366, 49, 164.77 
2025-02-13, 41, KRH-604, 16, 281.85 
2025-01-29, STORE_ERROR, None, 2, 398.01 
2025-04-01, 93, IDA-283, 11, 499.9 
2025-01-25, 63, NIQ-813, None, None 
2025-03-02, 93, MRY-104, 4, 722.27 
None, 16, ZAZ-931, 28, 559.98 
2025-03-29, STORE_ERROR, PNH-602, 41, 418.76 
2025-01-30, 47, KUQ-186, 15, 52.57 
2025-03-06, None, DRP-517, None, None 
2025-03-07, , FQL-989, 50, REVENUE_ERROR 
2025-01-10, 99, DET-109, 6, 70.07 
2025-01-26, 95, ZTU-781, 15, None 
2025-01-23, 53, , 7, 895.82 
2025-02-20, 33, AXR-734, None, REVENUE_ERROR 
None, STORE_ERROR, VBJ-049, 10, 178.74 
2025-01-07, 70, QVA-437, 36, 553.34 
2025-03-23, STORE_ERROR, AOC-471, 22, 251.59 
2025-02-18, 31, GRY-205, , 450.59 
None, 28, , 50, 289.35 
2025-02-26, 16, JAC-463, 19, 678.54 
2025-03-31, 90, DDO-889, 4, 847.89 
, 99, ZDG-748, 30, 523.74 
2025-01-13, 22, ZBQ-978, 39, 832.87 
2025-03-07, 8, NLC-710, 27, 160.47 
2025-03-26, 40, ONG-829, 14, 276.8 
2025-01-26, 97, IZX-964, 5, 907.57 
2025-02-24, None, FIU-717, 15, 982.15 
2025-01-25, 38, NIB-909, 48,  
2025-02-21, 29, PRODUCT_ERROR, 43, 970.92 
2025-02-12, 46, JGG-151, , 546.35 
2025-03-09, 4, UVL-204, 41, REVENUE_ERROR 
DATE_ERROR, 56, MIN-011, 27, 455.49 
2025-02-03, 55, OHT-276, 44, 537.76 
2025-01-31, 67, VAI-995, 25, 256.63 
2025-02-28, 87, OYX-860, 27, 940.01 
2025-01-15, 83, None, QUANTITY_ERROR, None 
2025-01-18, , MPX-122, None, 479.75 
DATE_ERROR, None, TQS-838, 39, 367.6 
2025-02-06, 74, ICF-575, 41, 167.0 
2025-03-16, 87, GJE-151, 33, REVENUE_ERROR 
2025-03-19, 13, XNF-354, 22, 220.57 
2025-01-17, 16, NXV-961, 18, 123.39 
2025-02-12, 93, GRV-806, None, 729.38 
2025-02-08, STORE_ERROR, YSC-435, 11, REVENUE_ERROR 
2025-01-07, 88, , 38, 504.5 
2025-03-04, 8, PRODUCT_ERROR, 1, 788.48 
2025-02-07, 22, ULT-388, 6, 272.92 
2025-02-04, , None, 20, 408.06 
2025-01-27, 23, KBR-524, 40, 646.19 
2025-03-15, 15, RZY-698, 39, 368.15 
2025-02-07, STORE_ERROR, BKP-550, 34, 105.62 
DATE_ERROR, 9, UOH-424, None, 983.78 
2025-03-16, STORE_ERROR, OXB-800, 12, 146.08 
2025-01-09, 96, RJQ-933, 35, 153.37 
2025-03-29, 90, IGD-396, 15, 984.82 
2025-03-13, 75, WOV-933, 3, 427.91 
2025-01-21, STORE_ERROR, JZM-365, None, 828.35 
2025-01-08, 19, WHG-073, 29, 177.12 
2025-03-05, 85, QAW-024, 30, 108.52 
2025-02-11, 58, NWN-891, 28, 651.12 
2025-01-28, 11, KYL-918, 27, 80.93 
2025-01-26, 35, YAL-264, 27, 656.73 
DATE_ERROR, STORE_ERROR, KHP-343, 46, 886.78 
2025-02-27, 67, TDV-797, 21, 555.39 
2025-02-17, 66, None, 15, 768.3 
2025-03-27, 86, JQE-194, 47, 187.5 
2025-03-25, 64, BFW-971, 43, 536.37 
2025-01-08, 2, YQF-475, 27, 680.34 
2025-03-20, None, None, 46, REVENUE_ERROR 
2025-02-20, 98, IQR-852, 29, 828.95 
2025-02-15, 79, QYN-420, 43, 351.2 
2025-03-02, 42, LRC-366, None,  
2025-01-13, 28, NIG-776, 31, 45.07 
, 65, EBX-986, 14, 672.32 
2025-03-30, 46, None, 26, 850.31 
2025-02-12, 83, TKM-399, None, 279.06 
2025-02-23, 97, QKK-534, 39, 852.45 
2025-02-10, 22, ERK-790, 23, 784.16 
2025-03-13, 86, WOP-131, 25, 407.09 
2025-03-20, 69, KTG-116, 11, 474.79 
2025-01-17, , LUB-838, 5, 461.63 
2025-04-01, 86, GML-722, 16, 950.83 
2025-02-12, 99, CWF-997, 42, 186.06 
2025-02-14, 36, PRODUCT_ERROR, 3,  
2025-01-04, 29, MFU-229, 47, 849.97 
2025-01-08, 12, RZK-021, QUANTITY_ERROR, 787.37 
2025-01-04, 47, KOT-894, 27, REVENUE_ERROR 
None, 89, ROT-393, 23, 93.51 
2025-02-26, 61, None, 26, 868.22 
, 22, STL-598, 40, 520.38 
2025-02-11, 9, YBE-514, 20, 947.29 
2025-02-28, 12, DBF-129, , 543.7 
2025-02-11, 99, XQV-932, 24, 126.48 
None, , KLP-071, 7, 812.7 
2025-01-08, 16, RUB-900, 29, 448.51 
2025-01-29, 8, PRODUCT_ERROR, 8, 196.0 
2025-03-31, 84, PRODUCT_ERROR, 13, 155.79 
2025-02-10, 74, ZET-902, 39, 544.04 
, 39, IRZ-473, 18, 823.85 
2025-02-09, None, IIO-331, 4, 227.47 
2025-02-15, , PDD-320, 1, None 
2025-01-25, 73, UKH-437, 2, 300.23 
DATE_ERROR, 8, JVN-076, 24, 858.44 
2025-03-09, 64, None, 19, 337.2 
None, 16, BOA-778, 29, 800.59 
None, 98, VTW-449, 34, 219.34 
2025-02-18, 76, FNF-280, 18, REVENUE_ERROR 
2025-01-25, 61, RJL-433, None, 367.56 
2025-04-01, 88, TWR-615, 8, REVENUE_ERROR 
None, 85, BLH-681, 35, 623.43 
2025-03-24, STORE_ERROR, ANV-289, QUANTITY_ERROR, 716.78 
2025-03-17, 51, None, 41, 647.01 
2025-03-26, None, OCY-610, 49, 153.85 
2025-02-12, 61, EMZ-824, 18, 208.26 
2025-03-24, 40, PRODUCT_ERROR, 17, 812.22 
2025-01-03, 16, ETL-069, 30, 859.35 
2025-01-02, 51, TEL-623, 34, 28.35 
, None, PGM-763, 1, 402.58 
DATE_ERROR, 83, ARF-949, 8, 555.82 
2025-02-05, 53, PRODUCT_ERROR, 43, 277.43 
DATE_ERROR, 25, HIL-448, 27, 769.99 
2025-01-17, 1, EQN-359, 3, 757.91 
2025-02-13, 9, HMF-860, 47, 981.93 
2025-02-12, 76, NRD-255, 9,  
2025-02-23, None, DZR-504, , 428.32 
2025-01-11, 57, TQV-375, 31, 317.29 
, None, GRB-337, QUANTITY_ERROR, 910.21 
2025-01-07, 1, JBS-748, 3, 360.29 
, 16, ICE-845, 8, 202.54 
2025-01-06, 91, EPU-088, 46, 954.02 
2025-02-20, 81, JAX-449, 48, 898.43 
2025-03-31, 26, PBI-318, 3, 661.37 
2025-01-07, 59, HSS-701, 47, 917.0 
2025-02-22, None, XYM-734, 41, 668.66 
2025-01-29, 59, FQS-098, 22,  
2025-03-04, 43, ABZ-719, 38, 340.61 
2025-02-14, 64, YKN-964, 24, REVENUE_ERROR 
2025-02-02, 16, OSZ-548, , 910.29 
2025-02-06, 2, UMB-234, 27, 199.56 
, 39, None, 15, 24.16 
2025-02-04, 96, STM-834, 16, 187.43 
2025-03-23, 87, YTY-130, 32, 622.56 
2025-02-14, 47, VUV-162, 4, 831.97 
2025-02-19, 78, OJV-577, , 170.76 
2025-03-19, 80, GDC-605, 20, 14.61 
2025-03-10, 70, JEH-735, 39, None 
2025-02-05, 23, UBA-560, 24, 517.63 
2025-01-19, 53, IEY-156, 10, 643.78 
2025-02-15, 94, NIF-500, 26,  
2025-04-01, 64, OVF-143, 31, 856.05 
2025-01-27, 16, BZV-771, 47, 18.56 
, 9, PRQ-931, 10, 336.0 
2025-03-28, 31, None, 41, 969.41 
2025-02-24, 100, , 4, 503.47 
2025-01-10, 62, AXL-573, None, 57.2 
2025-02-08, STORE_ERROR, ZDU-686, 28, 733.36 
2025-01-21, 53, QGN-868, 34, 769.09 
2025-03-05, 3, EWC-414, 30, 681.15 
2025-02-14, 30, YCQ-366, 3, 139.58 
2025-03-14, 36, OOO-874, 29, 927.07 
2025-01-07, STORE_ERROR, PRODUCT_ERROR, 40, 901.55 
2025-03-22, 34, USS-886, 2, 958.63 
2025-01-04, None, ASU-879, 40, 51.39 
2025-02-10, None, FZD-134, 30, 457.41 
2025-01-03, 24, DEF-113, 32,  
2025-03-30, 31, UTO-013, 40, 205.39 
2025-03-30, 80, JZW-606, 16, 953.16 
None, 62, GJO-843, 36, 587.59 
2025-01-15, STORE_ERROR, YWS-994, 27, 938.22 
2025-02-22, 11, KIT-657, 46, 900.07 
None, 47, MCI-847, 9, 518.5 
2025-02-07, 34, CFQ-157, 15, 854.95 
2025-01-28, 55, CGI-805, 5, 825.66 
2025-01-19, None, TUT-880, 8, 430.49 
DATE_ERROR, None, NKD-213, 3, None 
2025-02-03, 5, VAX-501, 24, 607.48 
2025-02-19, 50, JBL-650, 40, REVENUE_ERROR 
2025-02-03, 81, ADX-166, 48, 266.15 
, 42, None, 6, 490.58 
2025-03-05, 88, PCG-489, 15, 71.6 
2025-02-26, 28, PRODUCT_ERROR, 20, 531.37 
2025-03-29, None, NRX-822, 29, 826.64 
2025-02-20, 77, FCD-340, 35, REVENUE_ERROR 
, 51, KBI-342, 21, 306.88 
2025-01-09, 86, SUP-848, 17, None 
2025-02-23, 78, AKU-108, 32, 232.69 
2025-02-26, 22, LQO-998, 1, None 
2025-02-04, 5, TVI-353, 15, 980.62 
2025-01-21, 75, PEO-147, 17, 962.05 
2025-01-14, 70, NPG-485, 18, 114.07 
2025-03-19, 68, XZX-175, 37, 985.01 
DATE_ERROR, 1, RKB-133, 7, 837.97 
2025-03-24, 39, UVJ-726, , 290.89 
2025-01-18, 19, MYY-073, 15, 866.11 
2025-01-20, 99, KBG-776, 4, 311.79 
2025-03-13, 35, WWC-581, QUANTITY_ERROR, 54.74 
2025-02-18, 84, VZP-951, 25, 209.92 
2025-03-30, 29, AAZ-136, 32, 521.29 
2025-02-27, 40, PRODUCT_ERROR, 28, 879.25 
2025-03-19, 9, , 9, 268.96 
2025-02-04, 19, LLS-156, 33, 585.35 
2025-01-07, 8, ZJU-080, QUANTITY_ERROR, 616.76 
2025-01-10, 48, YUN-582, 49, 901.51 
2025-03-06, 27, MHQ-888, 46, None 
2025-01-27, 17, PRODUCT_ERROR, QUANTITY_ERROR, 257.4 
2025-02-12, 50, XXJ-503, 11, 594.96 
2025-03-22, 52, DLF-886, QUANTITY_ERROR, 351.83 
DATE_ERROR, 26, TOV-862, 21, 855.75 
2025-02-24, 52, NEO-849, 2, 73.95 
2025-03-19, 55, OTX-021, QUANTITY_ERROR,  
2025-01-05, STORE_ERROR, PRODUCT_ERROR, 50, 135.24 
2025-02-05, STORE_ERROR, PRODUCT_ERROR, 4, 107.37 
None, 81, None, 12, 650.82 
2025-03-08, 11, EDD-420, 30, 235.32 
2025-02-19, 9, TVY-747, 24, 872.97 
2025-02-18, 62, PRODUCT_ERROR, 30, 189.5 
, 2, KKV-442, 33, 607.83 
2025-02-14, None, , None, 507.8 
2025-01-17, 83, LZW-058, 19, 514.34 
2025-02-21, None, YCM-354, 26, 996.47 
2025-02-14, 49, , 41, 572.7 
2025-03-17, 72, WXW-509, 9, 66.4 
2025-02-13, 23, WXS-640, 17, 331.97 
2025-02-21, 55, ARU-476, 48, 316.85 
DATE_ERROR, 27, MXR-761, 39, 939.76 
2025-01-05, 15, UVM-860, 47, 703.65 
2025-04-02, 41, XQU-949, 14, 886.48 
2025-01-25, 55, , 21, 191.95 
2025-03-31, 3, PRODUCT_ERROR, 39, 252.25 
2025-03-22, 84, YEG-961, 41, 704.66 
2025-03-13, STORE_ERROR, QDA-066, 35, 843.6 
2025-01-28, 21, RQR-268, None, 321.46 
2025-03-03, 80, YOG-936, 34, 249.95 
2025-02-11, 57, TWU-810, 7, None 
2025-03-21, 1, JTS-262, 6,  
2025-03-04, 22, YPF-028, 47, 638.76 
2025-02-25, 15, LUM-766, , 890.88 
, 3, VBI-590, 5, 778.76 
2025-01-01, 3, GJI-662, 11, 754.59 
2025-02-05, 46, HZV-707, 5, 186.94 
DATE_ERROR, 40, ZWE-940, 18, None 
2025-01-21, 82, JGS-314, 31, 738.64 
2025-03-13, 15, AJB-325, 20, 961.21 
2025-01-19, 68, FJK-511, 3, 206.52 
2025-02-01, 35, WRD-363, 17, 900.29 
2025-02-27, 85, ROP-246, QUANTITY_ERROR, None 
2025-01-23, 97, YNJ-593, QUANTITY_ERROR, 173.95 
2025-01-10, 12, XHS-854, 46, 681.58 
2025-03-27, 12, , 41,  
2025-01-12, 71, FGM-120, 28, 22.57 
2025-02-08, 90, VRX-556, 31, 684.66 
2025-02-14, 30, CJI-732, 49, 470.96 
2025-03-16, 61, None, 16, 710.03 
DATE_ERROR, 26, AOU-445, 41, 102.07 
2025-02-25, None, FBK-010, None, 236.28 
2025-03-02, 49, WGZ-368, None, 640.24 
2025-02-17, None, YVU-522, 27, 421.01 
DATE_ERROR, 41, UPH-972, 38, 487.1 
2025-03-07, 63, ZYM-011, 6, 14.6 
2025-01-10, 51, UNY-350, 40, 891.15 
2025-01-07, 29, QCO-192, 47, 608.46 
2025-02-28, 21, PRODUCT_ERROR, 19, 587.24 
2025-02-02, 68, LWA-561, 16,  
2025-02-08, , PRODUCT_ERROR, 26, 421.85 
2025-01-04, 7, KPO-129, 16, 960.02 
2025-03-11, 1, PRODUCT_ERROR, 21, 121.99 
2025-03-16, 81, SRY-797, 20,  
2025-02-11, 33, UNU-039, QUANTITY_ERROR, 229.51 
2025-03-16, 40, NDU-164, 2, 376.47 
2025-03-19, STORE_ERROR, XTD-444, 4, 37.63 
2025-01-23, 30, QBI-600, 3, 875.42 
2025-03-04, 50, None, 6, 517.54 
2025-03-14, 26, PRODUCT_ERROR, 16, 697.34 
2025-02-01, 45, ERS-612, 9, 541.25 
2025-03-12, 80, AVZ-417, 21,  
2025-02-24, STORE_ERROR, ZSJ-400, 39, 55.06 
2025-03-03, 45, HTS-237, 16, 215.34 
2025-01-09, 76, CFW-594, 18, 43.74 
2025-01-01, 64, YNB-914, 44, 430.07 
2025-02-16, 4, JZE-390, 27, 726.95 
2025-03-27, 63, HHK-564, 2, 831.89 
2025-01-13, 90, GUG-330, 39, 360.8 
2025-02-20, None, THD-527, 37, 947.39 
DATE_ERROR, 70, HFO-979, 7, 853.13 
2025-03-06, 14, UKC-292, 48, None 
2025-04-02, 63, RBR-051, QUANTITY_ERROR, 887.21 
2025-01-28, 26, SMZ-567, 26, None 
2025-01-01, 63, WBN-582, 9, 980.13 
2025-03-19, 71, AUW-611, 49, 431.22 
None, 53, IQW-049, 43, 504.63 
2025-02-15, 41, PRODUCT_ERROR, 13, 960.46 
2025-02-07, STORE_ERROR, CJF-515, 45, 868.87 
2025-02-27, 7, KNX-406, 31, None 
2025-02-08, 62, ZHQ-991, 25, REVENUE_ERROR 
2025-02-06, 92, UTY-762, 45, 636.54 
DATE_ERROR, 34, DDE-446, 2, 115.13 
2025-03-24, 47, GYR-500, 10, 405.72 
DATE_ERROR, 14, PCC-795, 10, 833.7 
2025-03-11, 64, ZGK-815, 7, 191.21 
2025-02-13, STORE_ERROR, PPJ-074, 21, None 
2025-03-25, 57, None, 19, 173.52 
2025-01-11, 25, DXL-936, 43, 74.22 
2025-01-12, STORE_ERROR, TFU-210, 28, REVENUE_ERROR 
None, 76, AHL-943, 39, 300.88 
2025-01-15, 80, GJD-168, 18, 249.0 
2025-01-02, 61, OQX-531, 26, 363.17 
2025-01-20, 30, WDC-597, 22, 769.82 
2025-01-19, 78, TXG-686, 36, 569.13 
2025-03-09, 32, EWJ-168, 1, 337.78 
2025-01-26, , JFW-828, 32, 272.51 
2025-02-04, 93, PNN-469, 50, REVENUE_ERROR 
2025-02-01, 75, EOS-890, 40, 495.81 
2025-02-14, 16, KQG-537, 5, None 
2025-03-10, 49, PRODUCT_ERROR, 38, REVENUE_ERROR 
2025-02-04, 96, LRV-257, 47, 618.88 
2025-02-25, 50, ZVL-109, 11, 271.37 
2025-02-25, 66, MJT-104, 19, None 
2025-03-30, 81, UXO-866, 19, 850.27 
2025-02-22, 26, SAO-023, 13, 265.98 
2025-01-24, None, EHV-700, 19, 922.7 
None, 85, PKM-740, 38, 272.79 
None, STORE_ERROR, XOU-732, QUANTITY_ERROR, 458.67 
2025-01-13, 49, None, 42, 991.71 
2025-03-02, 99, GKG-989, 49, None 
2025-01-11, 10, ZBB-047, 5, 33.31 
2025-04-02, 98, AEX-792, 13, None 
DATE_ERROR, 2, QDB-737, 20, 646.77 
2025-03-01, 72, LMT-055, QUANTITY_ERROR, 342.31 
2025-01-20, 16, BTV-777, 20, 366.87 
2025-02-05, 85, NZT-202, 19, 720.87 
2025-03-21, 41, , 48, 561.65 
2025-02-22, 43, IZB-042, 48, 265.42 
DATE_ERROR, 49, NGJ-217, 18, 598.52 
2025-02-22, 83, FNA-737, 17, 284.01 
2025-01-05, 79, VFQ-547, 49,  
2025-01-04, 46, BIQ-471, 22, 967.0 
, 83, TKL-320, None, 933.37 
2025-02-11, 38, JBK-579, 28, 831.9 
2025-03-20, 80, NYF-242, 9, REVENUE_ERROR 
2025-01-15, , DAA-437, 45, 364.22 
2025-02-24, None, VFR-842, 12, 893.66 
2025-02-08, 15, None, 30, 258.42 
2025-02-02, 24, WKL-638, QUANTITY_ERROR, 57.57 
2025-02-19, 13, YUB-722, 45, 965.8 
2025-01-26, 92, PRODUCT_ERROR, None, 449.3 
2025-02-02, 67, BSV-991, 32, 908.82 
2025-01-16, 28, HQI-314, 50, 406.09 
2025-02-05, 49, NDQ-834, 27, 97.35 
2025-01-28, 13, DEA-096, None, 560.85 
2025-01-14, 10, DJH-632, 48, 276.65 
2025-03-20, 7, AAK-261, 25, 658.78 
2025-02-03, 3, ILW-576, 16, 738.22 
2025-01-27, 51, ZDY-730, 29, 205.47 
2025-01-26, 52, PRODUCT_ERROR, 31, 470.4 
2025-02-05, STORE_ERROR, DKH-985, 20, 37.14 
2025-01-13, 98, ACX-058, , 815.66 
2025-01-14, 26, YAC-429, , 698.09 
2025-01-30, 72, RZU-260, 39, 941.01 
None, 68, ZIC-793, 21, 707.63 
2025-01-02, 61, PFK-271, 18, 993.53 
2025-01-15, 88, PRODUCT_ERROR, 9, 101.44 
2025-01-16, 17, KZD-703, 27, 832.23 
2025-02-02, 32, OSO-163, 41, None 
2025-03-22, None, DZM-255, 39, 354.84 
None, 20, CWJ-401, 17, 764.81 
2025-02-20, 62, AST-975, 10, 830.55 
2025-03-01, 32, RSD-137, 43, 911.43 
2025-03-04, 98, WVG-555, QUANTITY_ERROR, 604.72 
2025-02-18, 82, FEH-055, 3, REVENUE_ERROR 
2025-03-29, 21, ZBC-574, 31, 451.5 
2025-03-27, 72, None, 31, 31.22 
2025-02-07, 44, EGM-656, 5, 365.05 
2025-03-06, 37, EDJ-494, 13, 201.21 
2025-02-12, 13, MXW-503, 9, 104.91 
2025-01-05, 15, NCE-694, 50, 616.32 
2025-02-12, 68, PRODUCT_ERROR, 7, 258.16 
2025-03-16, 61, MLG-494, 30, 231.8 
DATE_ERROR, 9, PRODUCT_ERROR, 37, 654.87 
2025-03-06, 50, YDI-122, 1, 214.96 
2025-01-29, STORE_ERROR, PRODUCT_ERROR, 34, None 
2025-03-08, 95, None, 29, 137.54 
, 41, NLB-575, 33, 474.93 
2025-02-20, 68, SVF-421, 39, 609.37 
None, , UPW-662, 37, 922.85 
None, 66, YZA-519, 9, 14.8 
2025-02-15, 37, WQA-399, 15, 445.96 
2025-01-12, 72, PCD-493, 4, 470.35 
2025-01-20, 57, EPE-155, 33, 17.3 
2025-02-01, 15, DPT-877, 1, 63.22 
2025-03-09, 58, ZOQ-953, 32, 229.68 
2025-03-09, 57, PTC-693, 43, 557.16 
DATE_ERROR, 58, None, 39, 303.03 
2025-02-10, 97, None, 7, 487.56 
2025-01-20, 56, IQB-414, 2, 161.23 
2025-01-27, 89, FSW-112, 15, 371.1 
2025-03-09, 64, CHA-660, 6, 568.51 
2025-02-11, 100, OJG-978, 47, 130.89 
